v,omega,x,y,phi,xr,yr,phir,delta
-0.0295,-0.0219,28.4421,0.3282,-0.0927,28.6001,0.2779,-0.0958,-0.0111
-0.0288,-0.0214,28.5416,0.3184,-0.0931,28.7001,0.2683,-0.0960,-0.0109
-0.0282,-0.0210,28.6411,0.3085,-0.0935,28.8001,0.2586,-0.0963,-0.0106
-0.0276,-0.0205,28.7406,0.2986,-0.0940,28.9001,0.2489,-0.0966,-0.0104
-0.0270,-0.0200,28.8401,0.2887,-0.0944,29.0001,0.2392,-0.0968,-0.0101
-0.0263,-0.0196,28.9396,0.2787,-0.0948,29.1001,0.2295,-0.0970,-0.0099
-0.0257,-0.0191,29.0391,0.2687,-0.0952,29.2001,0.2198,-0.0972,-0.0096
-0.0250,-0.0186,29.1386,0.2587,-0.0956,29.3001,0.2100,-0.0975,-0.0093
-0.0244,-0.0181,29.2381,0.2487,-0.0959,29.4001,0.2002,-0.0977,-0.0091
-0.0237,-0.0177,29.3376,0.2386,-0.0963,29.5001,0.1904,-0.0979,-0.0088
-0.0231,-0.0172,29.4371,0.2285,-0.0966,29.6001,0.1806,-0.0980,-0.0086
-0.0224,-0.0167,29.5366,0.2184,-0.0970,29.7001,0.1707,-0.0982,-0.0083
-0.0218,-0.0162,29.6361,0.2083,-0.0973,29.8001,0.1609,-0.0984,-0.0080
-0.0211,-0.0157,29.7356,0.1981,-0.0976,29.9001,0.1510,-0.0985,-0.0078
-0.0205,-0.0152,29.8351,0.1880,-0.0980,30.0001,0.1411,-0.0987,-0.0075
-0.0198,-0.0148,29.9345,0.1778,-0.0983,30.1001,0.1312,-0.0988,-0.0073
-0.0192,-0.0143,30.0340,0.1676,-0.0986,30.2001,0.1213,-0.0989,-0.0070
-0.0185,-0.0138,30.1335,0.1574,-0.0988,30.3001,0.1114,-0.0991,-0.0067
-0.0178,-0.0133,30.2330,0.1471,-0.0991,30.4001,0.1014,-0.0992,-0.0065
-0.0172,-0.0128,30.3324,0.1369,-0.0994,30.5001,0.0915,-0.0993,-0.0062
-0.0165,-0.0123,30.4319,0.1266,-0.0996,30.6001,0.0815,-0.0993,-0.0059
-0.0158,-0.0118,30.5314,0.1163,-0.0999,30.7001,0.0715,-0.0994,-0.0057
-0.0151,-0.0113,30.6309,0.1060,-0.1001,30.8001,0.0615,-0.0995,-0.0054
-0.0145,-0.0108,30.7303,0.0957,-0.1003,30.9001,0.0516,-0.0995,-0.0051
-0.0138,-0.0103,30.8298,0.0854,-0.1006,31.0001,0.0416,-0.0996,-0.0049
-0.0131,-0.0098,30.9293,0.0751,-0.1008,31.1001,0.0316,-0.0996,-0.0046
-0.0125,-0.0093,31.0287,0.0648,-0.1010,31.2001,0.0216,-0.0996,-0.0043
-0.0118,-0.0088,31.1282,0.0545,-0.1012,31.3001,0.0116,-0.0997,-0.0041
-0.0111,-0.0083,31.2277,0.0441,-0.1013,31.4001,0.0016,-0.0997,-0.0038
-0.0104,-0.0078,31.3271,0.0338,-0.1015,31.5001,-0.0084,-0.0997,-0.0035
-0.0097,-0.0073,31.4266,0.0235,-0.1017,31.6001,-0.0184,-0.0997,-0.0033
-0.0091,-0.0068,31.5261,0.0131,-0.1018,31.7001,-0.0284,-0.0996,-0.0030
-0.0084,-0.0063,31.6255,0.0028,-0.1019,31.8001,-0.0384,-0.0996,-0.0027
-0.0077,-0.0058,31.7250,-0.0076,-0.1021,31.9001,-0.0484,-0.0996,-0.0024
-0.0070,-0.0053,31.8244,-0.0179,-0.1022,32.0001,-0.0584,-0.0995,-0.0022
-0.0063,-0.0048,31.9239,-0.0282,-0.1023,32.1001,-0.0684,-0.0994,-0.0019
-0.0056,-0.0043,32.0234,-0.0386,-0.1024,32.2001,-0.0783,-0.0994,-0.0016
-0.0050,-0.0038,32.1228,-0.0489,-0.1025,32.3001,-0.0883,-0.0993,-0.0014
-0.0043,-0.0033,32.2223,-0.0592,-0.1025,32.4001,-0.0983,-0.0992,-0.0011
-0.0036,-0.0027,32.3218,-0.0696,-0.1026,32.5001,-0.1082,-0.0991,-0.0008
-0.0029,-0.0022,32.4212,-0.0799,-0.1027,32.6001,-0.1181,-0.0990,-0.0005
-0.0022,-0.0017,32.5207,-0.0902,-0.1027,32.7001,-0.1281,-0.0989,-0.0003
-0.0015,-0.0012,32.6202,-0.1005,-0.1027,32.8001,-0.1380,-0.0987,0.0000
-0.0008,-0.0007,32.7196,-0.1108,-0.1028,32.9001,-0.1479,-0.0986,0.0003
-0.0002,-0.0002,32.8191,-0.1210,-0.1028,33.0001,-0.1578,-0.0984,0.0005
0.0005,0.0003,32.9186,-0.1313,-0.1028,33.1001,-0.1676,-0.0983,0.0008
0.0012,0.0008,33.0181,-0.1415,-0.1028,33.2001,-0.1775,-0.0981,0.0011
0.0019,0.0013,33.1175,-0.1518,-0.1028,33.3001,-0.1873,-0.0979,0.0014
0.0026,0.0018,33.2170,-0.1620,-0.1027,33.4001,-0.1971,-0.0977,0.0016
0.0033,0.0023,33.3165,-0.1722,-0.1027,33.5001,-0.2069,-0.0975,0.0019
0.0040,0.0028,33.4160,-0.1824,-0.1026,33.6001,-0.2167,-0.0973,0.0022
0.0046,0.0033,33.5154,-0.1926,-0.1026,33.7001,-0.2264,-0.0971,0.0024
0.0053,0.0038,33.6149,-0.2027,-0.1025,33.8001,-0.2362,-0.0969,0.0027
0.0060,0.0044,33.7144,-0.2128,-0.1024,33.9001,-0.2459,-0.0966,0.0030
0.0067,0.0049,33.8139,-0.2229,-0.1024,34.0001,-0.2555,-0.0964,0.0033
0.0074,0.0054,33.9134,-0.2330,-0.1023,34.1001,-0.2652,-0.0961,0.0035
0.0080,0.0059,34.0129,-0.2431,-0.1022,34.2001,-0.2748,-0.0959,0.0038
0.0087,0.0064,34.1124,-0.2531,-0.1020,34.3000,-0.2844,-0.0956,0.0041
0.0094,0.0069,34.2119,-0.2631,-0.1019,34.4000,-0.2940,-0.0953,0.0043
0.0101,0.0074,34.3114,-0.2731,-0.1018,34.5000,-0.3035,-0.0950,0.0046
0.0108,0.0079,34.4109,-0.2831,-0.1016,34.6000,-0.3131,-0.0947,0.0049
0.0114,0.0084,34.5104,-0.2930,-0.1015,34.7000,-0.3225,-0.0944,0.0051
0.0121,0.0089,34.6099,-0.3029,-0.1013,34.8000,-0.3320,-0.0941,0.0054
0.0128,0.0094,34.7094,-0.3128,-0.1011,34.9000,-0.3414,-0.0937,0.0057
0.0135,0.0099,34.8089,-0.3226,-0.1009,35.0000,-0.3508,-0.0934,0.0059
0.0141,0.0104,34.9084,-0.3324,-0.1007,35.1000,-0.3601,-0.0930,0.0062
0.0148,0.0109,35.0080,-0.3422,-0.1005,35.2000,-0.3694,-0.0927,0.0065
0.0155,0.0114,35.1075,-0.3520,-0.1003,35.3000,-0.3787,-0.0923,0.0067
0.0161,0.0119,35.2070,-0.3617,-0.1001,35.4000,-0.3880,-0.0919,0.0070
0.0168,0.0124,35.3066,-0.3713,-0.0998,35.5000,-0.3972,-0.0915,0.0072
0.0175,0.0128,35.4061,-0.3810,-0.0996,35.6000,-0.4063,-0.0911,0.0075
0.0181,0.0133,35.5056,-0.3906,-0.0993,35.7000,-0.4154,-0.0907,0.0078
0.0188,0.0138,35.6052,-0.4001,-0.0991,35.8000,-0.4245,-0.0903,0.0080
0.0194,0.0143,35.7047,-0.4096,-0.0988,35.9000,-0.4335,-0.0899,0.0083
0.0201,0.0148,35.8043,-0.4191,-0.0985,36.0000,-0.4425,-0.0894,0.0085
0.0208,0.0153,35.9038,-0.4285,-0.0982,36.1000,-0.4515,-0.0890,0.0088
0.0214,0.0158,36.0034,-0.4379,-0.0979,36.2000,-0.4604,-0.0885,0.0091
0.0221,0.0163,36.1029,-0.4473,-0.0976,36.3000,-0.4692,-0.0881,0.0093
0.0227,0.0167,36.2025,-0.4566,-0.0973,36.4000,-0.4780,-0.0876,0.0096
0.0234,0.0172,36.3021,-0.4659,-0.0969,36.5000,-0.4868,-0.0871,0.0098
0.0240,0.0177,36.4017,-0.4751,-0.0966,36.6000,-0.4955,-0.0866,0.0101
0.0246,0.0182,36.5012,-0.4842,-0.0962,36.7000,-0.5042,-0.0861,0.0103
0.0253,0.0186,36.6008,-0.4934,-0.0959,36.8000,-0.5128,-0.0856,0.0106
0.0259,0.0191,36.7004,-0.5024,-0.0955,36.9000,-0.5213,-0.0851,0.0108
0.0266,0.0196,36.8000,-0.5114,-0.0951,37.0000,-0.5298,-0.0846,0.0111
0.0272,0.0200,36.8996,-0.5204,-0.0947,37.1000,-0.5383,-0.0841,0.0113
0.0278,0.0205,36.9992,-0.5293,-0.0943,37.2000,-0.5467,-0.0835,0.0116
0.0284,0.0210,37.0988,-0.5382,-0.0939,37.3000,-0.5550,-0.0830,0.0118
0.0291,0.0214,37.1984,-0.5470,-0.0935,37.4000,-0.5633,-0.0824,0.0121
0.0297,0.0219,37.2980,-0.5558,-0.0931,37.5000,-0.5716,-0.0819,0.0123
0.0303,0.0224,37.3977,-0.5645,-0.0926,37.6000,-0.5797,-0.0813,0.0126
0.0309,0.0228,37.4973,-0.5731,-0.0922,37.7000,-0.5879,-0.0807,0.0128
0.0315,0.0233,37.5969,-0.5817,-0.0917,37.8000,-0.5959,-0.0801,0.0130
0.0321,0.0237,37.6966,-0.5902,-0.0913,37.9000,-0.6039,-0.0795,0.0133
0.0327,0.0242,37.7962,-0.5987,-0.0908,38.0000,-0.6119,-0.0789,0.0135
0.0334,0.0246,37.8959,-0.6071,-0.0903,38.1000,-0.6197,-0.0783,0.0137
0.0340,0.0251,37.9955,-0.6155,-0.0898,38.2000,-0.6276,-0.0777,0.0140
0.0345,0.0255,38.0952,-0.6238,-0.0893,38.3000,-0.6353,-0.0771,0.0142
0.0351,0.0259,38.1948,-0.6320,-0.0888,38.4000,-0.6430,-0.0764,0.0144
0.0357,0.0264,38.2945,-0.6402,-0.0883,38.5000,-0.6506,-0.0758,0.0147
0.0363,0.0268,38.3942,-0.6483,-0.0878,38.6000,-0.6582,-0.0751,0.0149
0.0369,0.0273,38.4938,-0.6563,-0.0872,38.7000,-0.6657,-0.0745,0.0151
0.0375,0.0277,38.5935,-0.6643,-0.0867,38.8000,-0.6731,-0.0738,0.0154
0.0381,0.0281,38.6932,-0.6722,-0.0861,38.9000,-0.6805,-0.0731,0.0156
0.0386,0.0285,38.7929,-0.6800,-0.0856,39.0000,-0.6878,-0.0725,0.0158
0.0392,0.0290,38.8926,-0.6878,-0.0850,39.1000,-0.6950,-0.0718,0.0160
0.0398,0.0294,38.9923,-0.6955,-0.0844,39.2000,-0.7021,-0.0711,0.0163
0.0403,0.0298,39.0920,-0.7032,-0.0838,39.3000,-0.7092,-0.0704,0.0165
0.0409,0.0302,39.1917,-0.7107,-0.0832,39.4000,-0.7162,-0.0697,0.0167
0.0414,0.0306,39.2915,-0.7182,-0.0826,39.5000,-0.7232,-0.0690,0.0169
0.0420,0.0310,39.3912,-0.7257,-0.0820,39.6000,-0.7301,-0.0682,0.0171
0.0425,0.0314,39.4909,-0.7330,-0.0814,39.7000,-0.7369,-0.0675,0.0173
0.0431,0.0318,39.5907,-0.7403,-0.0808,39.8000,-0.7436,-0.0668,0.0175
0.0436,0.0322,39.6904,-0.7475,-0.0801,39.9000,-0.7502,-0.0660,0.0178
0.0441,0.0326,39.7902,-0.7546,-0.0795,40.0000,-0.7568,-0.0653,0.0180
0.0447,0.0330,39.8899,-0.7617,-0.0788,40.1000,-0.7633,-0.0645,0.0182
0.0452,0.0334,39.9897,-0.7687,-0.0782,40.2000,-0.7697,-0.0638,0.0184
0.0457,0.0338,40.0894,-0.7756,-0.0775,40.3000,-0.7761,-0.0630,0.0186
0.0462,0.0342,40.1892,-0.7824,-0.0768,40.4000,-0.7823,-0.0622,0.0188
0.0467,0.0345,40.2890,-0.7892,-0.0761,40.5000,-0.7885,-0.0614,0.0190
0.0473,0.0349,40.3888,-0.7959,-0.0754,40.6000,-0.7946,-0.0606,0.0192
0.0478,0.0353,40.4886,-0.8024,-0.0748,40.7000,-0.8007,-0.0598,0.0194
0.0483,0.0357,40.5883,-0.8090,-0.0740,40.7999,-0.8066,-0.0590,0.0196
0.0487,0.0360,40.6881,-0.8154,-0.0733,40.8999,-0.8125,-0.0582,0.0197
0.0492,0.0364,40.7879,-0.8218,-0.0726,40.9999,-0.8183,-0.0574,0.0199
0.0497,0.0368,40.8878,-0.8280,-0.0719,41.0999,-0.8240,-0.0566,0.0201
0.0502,0.0371,40.9876,-0.8342,-0.0711,41.1999,-0.8296,-0.0558,0.0203
0.0507,0.0375,41.0874,-0.8403,-0.0704,41.2999,-0.8351,-0.0549,0.0205
0.0511,0.0378,41.1872,-0.8463,-0.0697,41.3999,-0.8406,-0.0541,0.0207
0.0516,0.0382,41.2870,-0.8523,-0.0689,41.4999,-0.8460,-0.0533,0.0209
0.0521,0.0385,41.3869,-0.8581,-0.0681,41.5999,-0.8513,-0.0524,0.0210
0.0525,0.0388,41.4867,-0.8639,-0.0674,41.6999,-0.8565,-0.0516,0.0212
0.0530,0.0392,41.5866,-0.8696,-0.0666,41.7999,-0.8616,-0.0507,0.0214
0.0534,0.0395,41.6864,-0.8752,-0.0658,41.8999,-0.8666,-0.0499,0.0216
0.0538,0.0398,41.7863,-0.8807,-0.0650,41.9999,-0.8716,-0.0490,0.0217
0.0543,0.0401,41.8861,-0.8861,-0.0642,42.0999,-0.8764,-0.0481,0.0219
0.0547,0.0405,41.9860,-0.8915,-0.0634,42.1999,-0.8812,-0.0472,0.0221
0.0551,0.0408,42.0858,-0.8967,-0.0626,42.2999,-0.8859,-0.0464,0.0222
0.0556,0.0411,42.1857,-0.9019,-0.0618,42.3999,-0.8905,-0.0455,0.0224
0.0560,0.0414,42.2856,-0.9069,-0.0610,42.4999,-0.8950,-0.0446,0.0225
0.0564,0.0417,42.3855,-0.9119,-0.0601,42.5999,-0.8994,-0.0437,0.0227
0.0568,0.0420,42.4854,-0.9168,-0.0593,42.6999,-0.9037,-0.0428,0.0228
0.0572,0.0423,42.5853,-0.9216,-0.0585,42.7999,-0.9080,-0.0419,0.0230
0.0576,0.0426,42.6852,-0.9263,-0.0576,42.8999,-0.9121,-0.0410,0.0231
0.0579,0.0429,42.7851,-0.9309,-0.0568,42.9999,-0.9162,-0.0401,0.0233
0.0583,0.0431,42.8850,-0.9354,-0.0559,43.0999,-0.9201,-0.0391,0.0234
0.0587,0.0434,42.9849,-0.9398,-0.0551,43.1999,-0.9240,-0.0382,0.0236
0.0591,0.0437,43.0848,-0.9442,-0.0542,43.2999,-0.9278,-0.0373,0.0237
0.0594,0.0440,43.1847,-0.9484,-0.0533,43.3999,-0.9315,-0.0364,0.0239
0.0598,0.0442,43.2846,-0.9525,-0.0524,43.4999,-0.9350,-0.0354,0.0240
0.0601,0.0445,43.3845,-0.9566,-0.0515,43.5999,-0.9385,-0.0345,0.0241
0.0605,0.0447,43.4845,-0.9605,-0.0507,43.6999,-0.9420,-0.0336,0.0243
0.0608,0.0450,43.5844,-0.9644,-0.0498,43.7999,-0.9453,-0.0326,0.0244
0.0611,0.0452,43.6843,-0.9682,-0.0489,43.8999,-0.9485,-0.0317,0.0245
0.0615,0.0455,43.7843,-0.9718,-0.0480,43.9999,-0.9516,-0.0307,0.0246
0.0618,0.0457,43.8842,-0.9754,-0.0470,44.0999,-0.9546,-0.0298,0.0248
0.0621,0.0459,43.9842,-0.9789,-0.0461,44.1999,-0.9576,-0.0288,0.0249
0.0624,0.0462,44.0841,-0.9822,-0.0452,44.2999,-0.9604,-0.0279,0.0250
0.0627,0.0464,44.1841,-0.9855,-0.0443,44.3999,-0.9631,-0.0269,0.0251
0.0630,0.0466,44.2840,-0.9887,-0.0434,44.4999,-0.9658,-0.0259,0.0252
0.0633,0.0468,44.3840,-0.9918,-0.0424,44.5999,-0.9683,-0.0250,0.0253
0.0636,0.0470,44.4840,-0.9947,-0.0415,44.6999,-0.9708,-0.0240,0.0254
0.0638,0.0472,44.5839,-0.9976,-0.0406,44.7999,-0.9731,-0.0230,0.0255
0.0641,0.0474,44.6839,-1.0004,-0.0396,44.8999,-0.9754,-0.0221,0.0256
0.0644,0.0476,44.7839,-1.0031,-0.0387,44.9999,-0.9775,-0.0211,0.0257
0.0646,0.0478,44.8838,-1.0056,-0.0377,45.0999,-0.9796,-0.0201,0.0258
0.0649,0.0480,44.9838,-1.0081,-0.0368,45.1999,-0.9815,-0.0191,0.0259
0.0651,0.0482,45.0838,-1.0105,-0.0358,45.2999,-0.9834,-0.0181,0.0260
0.0654,0.0484,45.1838,-1.0128,-0.0348,45.3999,-0.9852,-0.0172,0.0261
0.0656,0.0485,45.2838,-1.0150,-0.0339,45.4999,-0.9868,-0.0162,0.0262
0.0658,0.0487,45.3838,-1.0170,-0.0329,45.5999,-0.9884,-0.0152,0.0263
0.0660,0.0489,45.4837,-1.0190,-0.0319,45.6999,-0.9899,-0.0142,0.0264
0.0662,0.0490,45.5837,-1.0209,-0.0309,45.7999,-0.9912,-0.0132,0.0264
0.0665,0.0492,45.6837,-1.0226,-0.0300,45.8999,-0.9925,-0.0122,0.0265
0.0667,0.0493,45.7837,-1.0243,-0.0290,45.9999,-0.9937,-0.0112,0.0266
0.0668,0.0495,45.8837,-1.0259,-0.0280,46.0999,-0.9948,-0.0102,0.0266
0.0670,0.0496,45.9837,-1.0273,-0.0270,46.1999,-0.9957,-0.0092,0.0267
0.0672,0.0497,46.0837,-1.0287,-0.0260,46.2999,-0.9966,-0.0082,0.0268
0.0674,0.0499,46.1837,-1.0299,-0.0250,46.3999,-0.9974,-0.0072,0.0268
0.0675,0.0500,46.2837,-1.0311,-0.0240,46.4999,-0.9981,-0.0062,0.0269
0.0677,0.0501,46.3837,-1.0322,-0.0230,46.5999,-0.9986,-0.0052,0.0270
0.0678,0.0502,46.4837,-1.0331,-0.0220,46.6999,-0.9991,-0.0042,0.0270
0.0680,0.0503,46.5837,-1.0339,-0.0210,46.7999,-0.9995,-0.0032,0.0271
0.0681,0.0504,46.6837,-1.0347,-0.0200,46.8999,-0.9997,-0.0022,0.0271
0.0683,0.0505,46.7838,-1.0353,-0.0190,46.9999,-0.9999,-0.0012,0.0272
0.0684,0.0506,46.8838,-1.0359,-0.0180,47.0999,-1.0000,-0.0002,0.0272
0.0685,0.0507,46.9838,-1.0363,-0.0170,47.1999,-1.0000,0.0008,0.0272
0.0686,0.0508,47.0838,-1.0366,-0.0160,47.2999,-0.9998,0.0018,0.0273
0.0687,0.0509,47.1838,-1.0368,-0.0149,47.3998,-0.9996,0.0028,0.0273
0.0688,0.0509,47.2838,-1.0370,-0.0139,47.4998,-0.9993,0.0038,0.0273
0.0689,0.0510,47.3838,-1.0370,-0.0129,47.5998,-0.9989,0.0048,0.0274
0.0690,0.0511,47.4838,-1.0369,-0.0119,47.6998,-0.9983,0.0058,0.0274
0.0690,0.0511,47.5838,-1.0367,-0.0109,47.7998,-0.9977,0.0068,0.0274
0.0691,0.0512,47.6838,-1.0364,-0.0098,47.8998,-0.9970,0.0078,0.0274
0.0692,0.0512,47.7838,-1.0360,-0.0088,47.9998,-0.9962,0.0087,0.0275
0.0692,0.0513,47.8839,-1.0355,-0.0078,48.0998,-0.9952,0.0097,0.0275
0.0693,0.0513,47.9839,-1.0349,-0.0068,48.1998,-0.9942,0.0107,0.0275
0.0693,0.0513,48.0839,-1.0342,-0.0057,48.2998,-0.9931,0.0117,0.0275
0.0693,0.0513,48.1839,-1.0334,-0.0047,48.3998,-0.9919,0.0127,0.0275
0.0694,0.0514,48.2839,-1.0325,-0.0037,48.4998,-0.9905,0.0137,0.0275
0.0694,0.0514,48.3839,-1.0314,-0.0027,48.5998,-0.9891,0.0147,0.0275
0.0694,0.0514,48.4839,-1.0303,-0.0016,48.6998,-0.9876,0.0157,0.0275
0.0694,0.0514,48.5839,-1.0291,-0.0006,48.7998,-0.9860,0.0167,0.0275
0.0694,0.0514,48.6839,-1.0278,0.0004,48.8998,-0.9843,0.0177,0.0275
0.0694,0.0514,48.7839,-1.0263,0.0015,48.9998,-0.9825,0.0186,0.0275
0.0694,0.0514,48.8839,-1.0248,0.0025,49.0998,-0.9805,0.0196,0.0275
0.0693,0.0514,48.9839,-1.0232,0.0035,49.1998,-0.9785,0.0206,0.0274
0.0693,0.0513,49.0839,-1.0214,0.0045,49.2998,-0.9764,0.0216,0.0274
0.0693,0.0513,49.1839,-1.0196,0.0056,49.3998,-0.9742,0.0226,0.0274
0.0692,0.0513,49.2839,-1.0176,0.0066,49.4998,-0.9719,0.0235,0.0274
0.0692,0.0512,49.3838,-1.0156,0.0076,49.5998,-0.9695,0.0245,0.0274
0.0691,0.0512,49.4838,-1.0135,0.0086,49.6998,-0.9670,0.0255,0.0273
0.0690,0.0511,49.5838,-1.0112,0.0097,49.7998,-0.9644,0.0264,0.0273
0.0690,0.0511,49.6838,-1.0089,0.0107,49.8998,-0.9617,0.0274,0.0273
0.0689,0.0510,49.7838,-1.0064,0.0117,49.9998,-0.9589,0.0284,0.0272
0.0688,0.0510,49.8838,-1.0039,0.0127,50.0998,-0.9560,0.0293,0.0272
0.0687,0.0509,49.9837,-1.0012,0.0137,50.1998,-0.9531,0.0303,0.0271
0.0686,0.0508,50.0837,-0.9985,0.0148,50.2998,-0.9500,0.0312,0.0271
0.0685,0.0507,50.1837,-0.9956,0.0158,50.3998,-0.9468,0.0322,0.0270
0.0684,0.0507,50.2836,-0.9927,0.0168,50.4998,-0.9436,0.0331,0.0270
0.0683,0.0506,50.3836,-0.9896,0.0178,50.5998,-0.9402,0.0341,0.0269
0.0681,0.0505,50.4836,-0.9865,0.0188,50.6998,-0.9367,0.0350,0.0269
0.0680,0.0504,50.5835,-0.9832,0.0198,50.7998,-0.9332,0.0359,0.0268
0.0678,0.0503,50.6835,-0.9799,0.0208,50.8998,-0.9296,0.0369,0.0267
0.0677,0.0502,50.7834,-0.9765,0.0218,50.9998,-0.9258,0.0378,0.0267
0.0675,0.0500,50.8834,-0.9729,0.0228,51.0998,-0.9220,0.0387,0.0266
0.0674,0.0499,50.9833,-0.9693,0.0238,51.1998,-0.9181,0.0396,0.0265
0.0672,0.0498,51.0833,-0.9655,0.0248,51.2998,-0.9141,0.0405,0.0265
0.0670,0.0497,51.1832,-0.9617,0.0258,51.3998,-0.9100,0.0414,0.0264
0.0668,0.0495,51.2831,-0.9578,0.0268,51.4998,-0.9058,0.0424,0.0263
0.0666,0.0494,51.3830,-0.9538,0.0278,51.5998,-0.9015,0.0433,0.0262
0.0664,0.0492,51.4830,-0.9497,0.0288,51.6998,-0.8971,0.0441,0.0261
0.0662,0.0491,51.5829,-0.9455,0.0298,51.7998,-0.8927,0.0450,0.0261
0.0660,0.0489,51.6828,-0.9411,0.0308,51.8998,-0.8881,0.0459,0.0260
0.0658,0.0488,51.7827,-0.9367,0.0318,51.9998,-0.8835,0.0468,0.0259
0.0656,0.0486,51.8826,-0.9323,0.0327,52.0998,-0.8787,0.0477,0.0258
0.0654,0.0484,51.9825,-0.9277,0.0337,52.1998,-0.8739,0.0486,0.0257
0.0651,0.0483,52.0824,-0.9230,0.0347,52.2998,-0.8690,0.0494,0.0256
0.0649,0.0481,52.1823,-0.9182,0.0356,52.3998,-0.8640,0.0503,0.0255
0.0646,0.0479,52.2822,-0.9134,0.0366,52.4998,-0.8589,0.0512,0.0254
0.0644,0.0477,52.3821,-0.9084,0.0376,52.5998,-0.8538,0.0520,0.0253
0.0641,0.0475,52.4820,-0.9034,0.0385,52.6998,-0.8485,0.0529,0.0252
0.0638,0.0473,52.5819,-0.8982,0.0395,52.7998,-0.8432,0.0537,0.0250
0.0635,0.0471,52.6817,-0.8930,0.0404,52.8998,-0.8378,0.0545,0.0249
0.0633,0.0469,52.7816,-0.8877,0.0414,52.9998,-0.8323,0.0554,0.0248
0.0630,0.0467,52.8815,-0.8823,0.0423,53.0998,-0.8267,0.0562,0.0247
0.0627,0.0465,52.9813,-0.8768,0.0432,53.1998,-0.8210,0.0570,0.0246
0.0624,0.0462,53.0812,-0.8713,0.0442,53.2998,-0.8153,0.0578,0.0244
0.0621,0.0460,53.1810,-0.8656,0.0451,53.3998,-0.8094,0.0587,0.0243
0.0617,0.0458,53.2809,-0.8599,0.0460,53.4998,-0.8035,0.0595,0.0242
0.0614,0.0455,53.3807,-0.8540,0.0469,53.5998,-0.7975,0.0603,0.0240
0.0611,0.0453,53.4805,-0.8481,0.0478,53.6998,-0.7915,0.0610,0.0239
0.0608,0.0450,53.5804,-0.8421,0.0487,53.7998,-0.7853,0.0618,0.0238
0.0604,0.0448,53.6802,-0.8360,0.0496,53.8997,-0.7791,0.0626,0.0236
0.0601,0.0445,53.7800,-0.8299,0.0505,53.9997,-0.7728,0.0634,0.0235
0.0597,0.0443,53.8798,-0.8236,0.0514,54.0997,-0.7664,0.0641,0.0233
0.0594,0.0440,53.9796,-0.8173,0.0523,54.1997,-0.7599,0.0649,0.0232
0.0590,0.0437,54.0794,-0.8109,0.0532,54.2997,-0.7534,0.0657,0.0230
0.0586,0.0435,54.1792,-0.8044,0.0541,54.3997,-0.7468,0.0664,0.0229
0.0582,0.0432,54.2790,-0.7978,0.0549,54.4997,-0.7401,0.0671,0.0227
0.0579,0.0429,54.3788,-0.7911,0.0558,54.5997,-0.7333,0.0679,0.0226
0.0575,0.0426,54.4786,-0.7844,0.0566,54.6997,-0.7265,0.0686,0.0224
0.0571,0.0423,54.5783,-0.7776,0.0575,54.7997,-0.7196,0.0693,0.0223
0.0567,0.0420,54.6781,-0.7707,0.0583,54.8997,-0.7126,0.0700,0.0221
0.0563,0.0417,54.7779,-0.7638,0.0592,54.9997,-0.7056,0.0707,0.0219
0.0559,0.0414,54.8776,-0.7567,0.0600,55.0997,-0.6984,0.0714,0.0218
0.0554,0.0411,54.9774,-0.7496,0.0608,55.1997,-0.6912,0.0721,0.0216
0.0550,0.0408,55.0771,-0.7424,0.0617,55.2997,-0.6840,0.0728,0.0214
0.0546,0.0405,55.1769,-0.7351,0.0625,55.3997,-0.6767,0.0735,0.0212
0.0542,0.0402,55.2766,-0.7278,0.0633,55.4997,-0.6693,0.0742,0.0211
0.0537,0.0398,55.3763,-0.7204,0.0641,55.5997,-0.6618,0.0748,0.0209
0.0533,0.0395,55.4761,-0.7129,0.0649,55.6997,-0.6543,0.0755,0.0207
0.0528,0.0392,55.5758,-0.7054,0.0657,55.7997,-0.6467,0.0761,0.0205
0.0524,0.0388,55.6755,-0.6978,0.0665,55.8997,-0.6390,0.0768,0.0203
0.0519,0.0385,55.7752,-0.6901,0.0672,55.9997,-0.6313,0.0774,0.0202
0.0514,0.0382,55.8749,-0.6823,0.0680,56.0997,-0.6235,0.0780,0.0200
0.0510,0.0378,55.9746,-0.6745,0.0688,56.1997,-0.6157,0.0786,0.0198
0.0505,0.0375,56.0743,-0.6666,0.0695,56.2997,-0.6077,0.0792,0.0196
0.0500,0.0371,56.1740,-0.6587,0.0703,56.3997,-0.5998,0.0798,0.0194
0.0495,0.0368,56.2737,-0.6506,0.0710,56.4997,-0.5917,0.0804,0.0192
0.0490,0.0364,56.3734,-0.6425,0.0718,56.5997,-0.5836,0.0810,0.0190
0.0486,0.0360,56.4730,-0.6344,0.0725,56.6997,-0.5755,0.0816,0.0188
0.0481,0.0357,56.5727,-0.6262,0.0732,56.7997,-0.5673,0.0822,0.0186
0.0476,0.0353,56.6724,-0.6179,0.0739,56.8997,-0.5590,0.0827,0.0184
0.0470,0.0349,56.7720,-0.6096,0.0746,56.9997,-0.5507,0.0833,0.0182
0.0465,0.0345,56.8717,-0.6012,0.0753,57.0997,-0.5423,0.0838,0.0180
0.0460,0.0341,56.9713,-0.5927,0.0760,57.1997,-0.5339,0.0844,0.0178
