v,omega,x,y,phi,xr,yr,phir,delta
-0.0373,-0.0277,28.4301,0.4329,-0.0964,28.6001,0.2779,-0.0958,-0.0142
-0.0367,-0.0272,28.5296,0.4225,-0.0970,28.7001,0.2683,-0.0960,-0.0139
-0.0360,-0.0267,28.6290,0.4121,-0.0975,28.8001,0.2586,-0.0963,-0.0137
-0.0353,-0.0263,28.7285,0.4016,-0.0981,28.9001,0.2489,-0.0966,-0.0134
-0.0347,-0.0258,28.8279,0.3911,-0.0986,29.0001,0.2392,-0.0968,-0.0131
-0.0340,-0.0253,28.9274,0.3806,-0.0991,29.1001,0.2295,-0.0970,-0.0129
-0.0333,-0.0248,29.0268,0.3700,-0.0996,29.2001,0.2198,-0.0972,-0.0126
-0.0326,-0.0243,29.1262,0.3594,-0.1001,29.3001,0.2100,-0.0975,-0.0123
-0.0320,-0.0238,29.2257,0.3488,-0.1006,29.4001,0.2002,-0.0977,-0.0121
-0.0313,-0.0233,29.3251,0.3381,-0.1011,29.5001,0.1904,-0.0979,-0.0118
-0.0306,-0.0227,29.4245,0.3274,-0.1015,29.6001,0.1806,-0.0980,-0.0115
-0.0299,-0.0222,29.5240,0.3167,-0.1020,29.7001,0.1707,-0.0982,-0.0112
-0.0292,-0.0217,29.6234,0.3059,-0.1024,29.8001,0.1609,-0.0984,-0.0110
-0.0285,-0.0212,29.7228,0.2951,-0.1029,29.9001,0.1510,-0.0985,-0.0107
-0.0278,-0.0207,29.8222,0.2842,-0.1033,30.0001,0.1411,-0.0987,-0.0104
-0.0271,-0.0202,29.9216,0.2734,-0.1037,30.1001,0.1312,-0.0988,-0.0101
-0.0264,-0.0196,30.0210,0.2625,-0.1041,30.2001,0.1213,-0.0989,-0.0098
-0.0257,-0.0191,30.1204,0.2516,-0.1045,30.3001,0.1114,-0.0991,-0.0095
-0.0250,-0.0186,30.2198,0.2406,-0.1049,30.4001,0.1014,-0.0992,-0.0093
-0.0243,-0.0181,30.3192,0.2297,-0.1053,30.5001,0.0915,-0.0993,-0.0090
-0.0236,-0.0175,30.4186,0.2187,-0.1056,30.6001,0.0815,-0.0993,-0.0087
-0.0228,-0.0170,30.5180,0.2077,-0.1060,30.7001,0.0715,-0.0994,-0.0084
-0.0221,-0.0165,30.6174,0.1966,-0.1063,30.8001,0.0615,-0.0995,-0.0081
-0.0214,-0.0159,30.7168,0.1856,-0.1066,30.9001,0.0516,-0.0995,-0.0078
-0.0207,-0.0154,30.8162,0.1745,-0.1070,31.0001,0.0416,-0.0996,-0.0075
-0.0200,-0.0149,30.9156,0.1634,-0.1073,31.1001,0.0316,-0.0996,-0.0073
-0.0192,-0.0143,31.0149,0.1523,-0.1076,31.2001,0.0216,-0.0996,-0.0070
-0.0185,-0.0138,31.1143,0.1412,-0.1078,31.3001,0.0116,-0.0997,-0.0067
-0.0178,-0.0133,31.2137,0.1301,-0.1081,31.4001,0.0016,-0.0997,-0.0064
-0.0170,-0.0127,31.3131,0.1189,-0.1084,31.5001,-0.0084,-0.0997,-0.0061
-0.0163,-0.0122,31.4125,0.1078,-0.1086,31.6001,-0.0184,-0.0997,-0.0058
-0.0156,-0.0116,31.5118,0.0966,-0.1089,31.7001,-0.0284,-0.0996,-0.0055
-0.0148,-0.0111,31.6112,0.0854,-0.1091,31.8001,-0.0384,-0.0996,-0.0052
-0.0141,-0.0105,31.7106,0.0742,-0.1093,31.9001,-0.0484,-0.0996,-0.0049
-0.0134,-0.0100,31.8100,0.0631,-0.1095,32.0001,-0.0584,-0.0995,-0.0046
-0.0126,-0.0094,31.9093,0.0519,-0.1097,32.1001,-0.0684,-0.0994,-0.0043
-0.0119,-0.0089,32.0087,0.0407,-0.1099,32.2001,-0.0783,-0.0994,-0.0040
-0.0111,-0.0083,32.1081,0.0294,-0.1101,32.3001,-0.0883,-0.0993,-0.0037
-0.0104,-0.0078,32.2074,0.0182,-0.1103,32.4001,-0.0983,-0.0992,-0.0035
-0.0096,-0.0072,32.3068,0.0070,-0.1104,32.5001,-0.1082,-0.0991,-0.0032
-0.0089,-0.0067,32.4062,-0.0042,-0.1106,32.6001,-0.1181,-0.0990,-0.0029
-0.0082,-0.0061,32.5055,-0.0154,-0.1107,32.7001,-0.1281,-0.0989,-0.0026
-0.0074,-0.0056,32.6049,-0.0266,-0.1108,32.8001,-0.1380,-0.0987,-0.0023
-0.0067,-0.0050,32.7043,-0.0378,-0.1110,32.9001,-0.1479,-0.0986,-0.0020
-0.0059,-0.0045,32.8037,-0.0490,-0.1111,33.0001,-0.1578,-0.0984,-0.0017
-0.0052,-0.0039,32.9030,-0.0602,-0.1111,33.1001,-0.1676,-0.0983,-0.0014
-0.0044,-0.0034,33.0024,-0.0714,-0.1112,33.2001,-0.1775,-0.0981,-0.0011
-0.0037,-0.0028,33.1018,-0.0826,-0.1113,33.3001,-0.1873,-0.0979,-0.0008
-0.0029,-0.0023,33.2011,-0.0938,-0.1113,33.4001,-0.1971,-0.0977,-0.0005
-0.0022,-0.0017,33.3005,-0.1050,-0.1114,33.5001,-0.2069,-0.0975,-0.0002
-0.0014,-0.0012,33.3999,-0.1161,-0.1114,33.6001,-0.2167,-0.0973,0.0001
-0.0007,-0.0006,33.4993,-0.1273,-0.1114,33.7001,-0.2264,-0.0971,0.0004
0.0001,-0.0000,33.5986,-0.1384,-0.1115,33.8001,-0.2362,-0.0969,0.0007
0.0008,0.0005,33.6980,-0.1495,-0.1115,33.9001,-0.2459,-0.0966,0.0010
0.0016,0.0011,33.7974,-0.1606,-0.1114,34.0001,-0.2555,-0.0964,0.0013
0.0023,0.0016,33.8968,-0.1717,-0.1114,34.1001,-0.2652,-0.0961,0.0016
0.0031,0.0022,33.9962,-0.1828,-0.1114,34.2001,-0.2748,-0.0959,0.0019
0.0038,0.0027,34.0956,-0.1938,-0.1114,34.3000,-0.2844,-0.0956,0.0022
0.0046,0.0033,34.1950,-0.2049,-0.1113,34.4000,-0.2940,-0.0953,0.0025
0.0053,0.0038,34.2943,-0.2159,-0.1112,34.5000,-0.3035,-0.0950,0.0028
0.0061,0.0044,34.3937,-0.2269,-0.1112,34.6000,-0.3131,-0.0947,0.0031
0.0068,0.0049,34.4931,-0.2379,-0.1111,34.7000,-0.3225,-0.0944,0.0034
0.0076,0.0055,34.5925,-0.2488,-0.1110,34.8000,-0.3320,-0.0941,0.0037
0.0083,0.0060,34.6919,-0.2597,-0.1109,34.9000,-0.3414,-0.0937,0.0040
0.0090,0.0066,34.7913,-0.2706,-0.1107,35.0000,-0.3508,-0.0934,0.0042
0.0098,0.0072,34.8907,-0.2815,-0.1106,35.1000,-0.3601,-0.0930,0.0045
0.0105,0.0077,34.9902,-0.2923,-0.1105,35.2000,-0.3694,-0.0927,0.0048
0.0113,0.0082,35.0896,-0.3032,-0.1103,35.3000,-0.3787,-0.0923,0.0051
0.0120,0.0088,35.1890,-0.3139,-0.1101,35.4000,-0.3880,-0.0919,0.0054
0.0127,0.0093,35.2884,-0.3247,-0.1100,35.5000,-0.3972,-0.0915,0.0057
0.0135,0.0099,35.3878,-0.3354,-0.1098,35.6000,-0.4063,-0.0911,0.0060
0.0142,0.0104,35.4873,-0.3461,-0.1096,35.7000,-0.4154,-0.0907,0.0063
0.0150,0.0110,35.5867,-0.3568,-0.1094,35.8000,-0.4245,-0.0903,0.0066
0.0157,0.0115,35.6861,-0.3674,-0.1092,35.9000,-0.4335,-0.0899,0.0069
0.0164,0.0121,35.7856,-0.3780,-0.1089,36.0000,-0.4425,-0.0894,0.0072
0.0171,0.0126,35.8850,-0.3885,-0.1087,36.1000,-0.4515,-0.0890,0.0074
0.0179,0.0131,35.9845,-0.3990,-0.1084,36.2000,-0.4604,-0.0885,0.0077
0.0186,0.0137,36.0839,-0.4095,-0.1082,36.3000,-0.4692,-0.0881,0.0080
0.0193,0.0142,36.1834,-0.4199,-0.1079,36.4000,-0.4780,-0.0876,0.0083
0.0200,0.0147,36.2828,-0.4303,-0.1076,36.5000,-0.4868,-0.0871,0.0086
0.0208,0.0153,36.3823,-0.4406,-0.1073,36.6000,-0.4955,-0.0866,0.0089
0.0215,0.0158,36.4818,-0.4509,-0.1070,36.7000,-0.5042,-0.0861,0.0091
0.0222,0.0163,36.5812,-0.4612,-0.1067,36.8000,-0.5128,-0.0856,0.0094
0.0229,0.0169,36.6807,-0.4714,-0.1064,36.9000,-0.5213,-0.0851,0.0097
0.0236,0.0174,36.7802,-0.4816,-0.1060,37.0000,-0.5298,-0.0846,0.0100
0.0243,0.0179,36.8797,-0.4917,-0.1057,37.1000,-0.5383,-0.0841,0.0103
0.0250,0.0184,36.9792,-0.5017,-0.1053,37.2000,-0.5467,-0.0835,0.0105
0.0257,0.0190,37.0787,-0.5117,-0.1050,37.3000,-0.5550,-0.0830,0.0108
0.0264,0.0195,37.1782,-0.5217,-0.1046,37.4000,-0.5633,-0.0824,0.0111
0.0271,0.0200,37.2777,-0.5316,-0.1042,37.5000,-0.5716,-0.0819,0.0114
0.0278,0.0205,37.3772,-0.5415,-0.1038,37.6000,-0.5797,-0.0813,0.0116
0.0285,0.0210,37.4767,-0.5513,-0.1034,37.7000,-0.5879,-0.0807,0.0119
0.0292,0.0215,37.5762,-0.5610,-0.1030,37.8000,-0.5959,-0.0801,0.0122
0.0299,0.0221,37.6758,-0.5707,-0.1025,37.9000,-0.6039,-0.0795,0.0125
0.0306,0.0226,37.7753,-0.5804,-0.1021,38.0000,-0.6119,-0.0789,0.0127
0.0313,0.0231,37.8749,-0.5900,-0.1016,38.1000,-0.6197,-0.0783,0.0130
0.0319,0.0236,37.9744,-0.5995,-0.1012,38.2000,-0.6276,-0.0777,0.0133
0.0326,0.0241,38.0740,-0.6089,-0.1007,38.3000,-0.6353,-0.0771,0.0135
0.0333,0.0246,38.1735,-0.6183,-0.1002,38.4000,-0.6430,-0.0764,0.0138
0.0340,0.0251,38.2731,-0.6277,-0.0997,38.5000,-0.6506,-0.0758,0.0140
0.0346,0.0256,38.3727,-0.6370,-0.0992,38.6000,-0.6582,-0.0751,0.0143
0.0353,0.0260,38.4722,-0.6462,-0.0987,38.7000,-0.6657,-0.0745,0.0146
0.0359,0.0265,38.5718,-0.6553,-0.0982,38.8000,-0.6731,-0.0738,0.0148
0.0366,0.0270,38.6714,-0.6644,-0.0977,38.9000,-0.6805,-0.0731,0.0151
0.0373,0.0275,38.7710,-0.6734,-0.0971,39.0000,-0.6878,-0.0725,0.0153
0.0379,0.0280,38.8706,-0.6824,-0.0966,39.1000,-0.6950,-0.0718,0.0156
0.0385,0.0285,38.9702,-0.6913,-0.0960,39.2000,-0.7021,-0.0711,0.0158
0.0392,0.0289,39.0698,-0.7001,-0.0954,39.3000,-0.7092,-0.0704,0.0161
0.0398,0.0294,39.1694,-0.7089,-0.0949,39.4000,-0.7162,-0.0697,0.0163
0.0405,0.0299,39.2691,-0.7175,-0.0943,39.5000,-0.7232,-0.0690,0.0166
0.0411,0.0303,39.3687,-0.7261,-0.0937,39.6000,-0.7301,-0.0682,0.0168
0.0417,0.0308,39.4683,-0.7347,-0.0931,39.7000,-0.7369,-0.0675,0.0171
0.0423,0.0313,39.5680,-0.7431,-0.0925,39.8000,-0.7436,-0.0668,0.0173
0.0429,0.0317,39.6676,-0.7515,-0.0918,39.9000,-0.7502,-0.0660,0.0176
0.0436,0.0322,39.7673,-0.7599,-0.0912,40.0000,-0.7568,-0.0653,0.0178
0.0442,0.0326,39.8669,-0.7681,-0.0906,40.1000,-0.7633,-0.0645,0.0180
0.0448,0.0331,39.9666,-0.7763,-0.0899,40.2000,-0.7697,-0.0638,0.0183
0.0454,0.0335,40.0663,-0.7843,-0.0892,40.3000,-0.7761,-0.0630,0.0185
0.0460,0.0340,40.1660,-0.7923,-0.0886,40.4000,-0.7823,-0.0622,0.0187
0.0465,0.0344,40.2657,-0.8003,-0.0879,40.5000,-0.7885,-0.0614,0.0190
0.0471,0.0348,40.3654,-0.8081,-0.0872,40.6000,-0.7946,-0.0606,0.0192
0.0477,0.0353,40.4651,-0.8159,-0.0865,40.7000,-0.8007,-0.0598,0.0194
0.0483,0.0357,40.5648,-0.8236,-0.0858,40.7999,-0.8066,-0.0590,0.0196
0.0489,0.0361,40.6645,-0.8312,-0.0851,40.8999,-0.8125,-0.0582,0.0199
0.0494,0.0365,40.7642,-0.8387,-0.0844,40.9999,-0.8183,-0.0574,0.0201
0.0500,0.0369,40.8639,-0.8462,-0.0836,41.0999,-0.8240,-0.0566,0.0203
0.0505,0.0374,40.9637,-0.8535,-0.0829,41.1999,-0.8296,-0.0558,0.0205
0.0511,0.0378,41.0634,-0.8608,-0.0821,41.2999,-0.8351,-0.0549,0.0207
0.0516,0.0382,41.1632,-0.8680,-0.0814,41.3999,-0.8406,-0.0541,0.0209
0.0522,0.0386,41.2629,-0.8751,-0.0806,41.4999,-0.8460,-0.0533,0.0212
0.0527,0.0390,41.3627,-0.8821,-0.0799,41.5999,-0.8513,-0.0524,0.0214
0.0533,0.0394,41.4624,-0.8890,-0.0791,41.6999,-0.8565,-0.0516,0.0216
0.0538,0.0398,41.5622,-0.8959,-0.0783,41.7999,-0.8616,-0.0507,0.0218
0.0543,0.0401,41.6620,-0.9026,-0.0775,41.8999,-0.8666,-0.0499,0.0220
0.0548,0.0405,41.7618,-0.9093,-0.0767,41.9999,-0.8716,-0.0490,0.0222
0.0553,0.0409,41.8616,-0.9158,-0.0759,42.0999,-0.8764,-0.0481,0.0224
0.0558,0.0413,41.9614,-0.9223,-0.0751,42.1999,-0.8812,-0.0472,0.0226
0.0563,0.0417,42.0612,-0.9287,-0.0742,42.2999,-0.8859,-0.0464,0.0228
0.0568,0.0420,42.1610,-0.9350,-0.0734,42.3999,-0.8905,-0.0455,0.0230
0.0573,0.0424,42.2608,-0.9412,-0.0726,42.4999,-0.8950,-0.0446,0.0231
0.0578,0.0427,42.3606,-0.9473,-0.0717,42.5999,-0.8994,-0.0437,0.0233
0.0583,0.0431,42.4604,-0.9533,-0.0709,42.6999,-0.9037,-0.0428,0.0235
0.0587,0.0434,42.5603,-0.9592,-0.0700,42.7999,-0.9080,-0.0419,0.0237
0.0592,0.0438,42.6601,-0.9650,-0.0691,42.8999,-0.9121,-0.0410,0.0239
0.0597,0.0441,42.7599,-0.9708,-0.0683,42.9999,-0.9162,-0.0401,0.0240
0.0601,0.0445,42.8598,-0.9764,-0.0674,43.0999,-0.9201,-0.0391,0.0242
0.0606,0.0448,42.9596,-0.9819,-0.0665,43.1999,-0.9240,-0.0382,0.0244
0.0610,0.0451,43.0595,-0.9874,-0.0656,43.2999,-0.9278,-0.0373,0.0246
0.0615,0.0455,43.1594,-0.9927,-0.0647,43.3999,-0.9315,-0.0364,0.0247
0.0619,0.0458,43.2592,-0.9979,-0.0638,43.4999,-0.9350,-0.0354,0.0249
0.0623,0.0461,43.3591,-1.0031,-0.0629,43.5999,-0.9385,-0.0345,0.0251
0.0627,0.0464,43.4590,-1.0081,-0.0619,43.6999,-0.9420,-0.0336,0.0252
0.0631,0.0467,43.5589,-1.0131,-0.0610,43.7999,-0.9453,-0.0326,0.0254
0.0635,0.0470,43.6588,-1.0179,-0.0601,43.8999,-0.9485,-0.0317,0.0255
0.0639,0.0473,43.7587,-1.0226,-0.0591,43.9999,-0.9516,-0.0307,0.0257
0.0643,0.0476,43.8586,-1.0273,-0.0582,44.0999,-0.9546,-0.0298,0.0258
0.0647,0.0479,43.9585,-1.0318,-0.0572,44.1999,-0.9576,-0.0288,0.0260
0.0651,0.0482,44.0584,-1.0362,-0.0563,44.2999,-0.9604,-0.0279,0.0261
0.0655,0.0484,44.1583,-1.0405,-0.0553,44.3999,-0.9631,-0.0269,0.0263
0.0658,0.0487,44.2582,-1.0448,-0.0543,44.4999,-0.9658,-0.0259,0.0264
0.0662,0.0490,44.3581,-1.0489,-0.0534,44.5999,-0.9683,-0.0250,0.0265
0.0666,0.0492,44.4581,-1.0529,-0.0524,44.6999,-0.9708,-0.0240,0.0267
0.0669,0.0495,44.5580,-1.0568,-0.0514,44.7999,-0.9731,-0.0230,0.0268
0.0672,0.0498,44.6579,-1.0606,-0.0504,44.8999,-0.9754,-0.0221,0.0269
0.0676,0.0500,44.7579,-1.0643,-0.0494,44.9999,-0.9775,-0.0211,0.0271
0.0679,0.0502,44.8578,-1.0679,-0.0484,45.0999,-0.9796,-0.0201,0.0272
0.0682,0.0505,44.9578,-1.0714,-0.0474,45.1999,-0.9815,-0.0191,0.0273
0.0685,0.0507,45.0577,-1.0748,-0.0464,45.2999,-0.9834,-0.0181,0.0274
0.0689,0.0509,45.1577,-1.0780,-0.0454,45.3999,-0.9852,-0.0172,0.0275
0.0692,0.0512,45.2576,-1.0812,-0.0444,45.4999,-0.9868,-0.0162,0.0277
0.0694,0.0514,45.3576,-1.0842,-0.0434,45.5999,-0.9884,-0.0152,0.0278
0.0697,0.0516,45.4576,-1.0872,-0.0423,45.6999,-0.9899,-0.0142,0.0279
0.0700,0.0518,45.5575,-1.0900,-0.0413,45.7999,-0.9912,-0.0132,0.0280
0.0703,0.0520,45.6575,-1.0928,-0.0403,45.8999,-0.9925,-0.0122,0.0281
0.0705,0.0522,45.7575,-1.0954,-0.0392,45.9999,-0.9937,-0.0112,0.0282
0.0708,0.0524,45.8575,-1.0979,-0.0382,46.0999,-0.9948,-0.0102,0.0283
0.0711,0.0526,45.9574,-1.1003,-0.0371,46.1999,-0.9957,-0.0092,0.0284
0.0713,0.0528,46.0574,-1.1026,-0.0361,46.2999,-0.9966,-0.0082,0.0285
0.0715,0.0529,46.1574,-1.1048,-0.0350,46.3999,-0.9974,-0.0072,0.0285
0.0718,0.0531,46.2574,-1.1068,-0.0340,46.4999,-0.9981,-0.0062,0.0286
0.0720,0.0533,46.3574,-1.1088,-0.0329,46.5999,-0.9986,-0.0052,0.0287
0.0722,0.0534,46.4574,-1.1106,-0.0318,46.6999,-0.9991,-0.0042,0.0288
0.0724,0.0536,46.5574,-1.1124,-0.0308,46.7999,-0.9995,-0.0032,0.0289
0.0726,0.0538,46.6574,-1.1140,-0.0297,46.8999,-0.9997,-0.0022,0.0289
0.0728,0.0539,46.7574,-1.1155,-0.0286,46.9999,-0.9999,-0.0012,0.0290
0.0730,0.0540,46.8574,-1.1169,-0.0275,47.0999,-1.0000,-0.0002,0.0291
0.0732,0.0542,46.9574,-1.1182,-0.0265,47.1999,-1.0000,0.0008,0.0291
0.0734,0.0543,47.0574,-1.1194,-0.0254,47.2999,-0.9998,0.0018,0.0292
0.0735,0.0544,47.1574,-1.1205,-0.0243,47.3998,-0.9996,0.0028,0.0293
0.0737,0.0545,47.2574,-1.1214,-0.0232,47.4998,-0.9993,0.0038,0.0293
0.0738,0.0547,47.3574,-1.1223,-0.0221,47.5998,-0.9989,0.0048,0.0294
0.0740,0.0548,47.4574,-1.1230,-0.0210,47.6998,-0.9983,0.0058,0.0294
0.0741,0.0549,47.5574,-1.1236,-0.0199,47.7998,-0.9977,0.0068,0.0295
0.0742,0.0550,47.6574,-1.1241,-0.0188,47.8998,-0.9970,0.0078,0.0295
0.0743,0.0550,47.7574,-1.1245,-0.0177,47.9998,-0.9962,0.0087,0.0296
0.0745,0.0551,47.8575,-1.1248,-0.0166,48.0998,-0.9952,0.0097,0.0296
0.0746,0.0552,47.9575,-1.1250,-0.0155,48.1998,-0.9942,0.0107,0.0296
0.0747,0.0553,48.0575,-1.1251,-0.0144,48.2998,-0.9931,0.0117,0.0297
0.0748,0.0553,48.1575,-1.1250,-0.0133,48.3998,-0.9919,0.0127,0.0297
0.0748,0.0554,48.2575,-1.1248,-0.0122,48.4998,-0.9905,0.0137,0.0297
0.0749,0.0555,48.3575,-1.1246,-0.0111,48.5998,-0.9891,0.0147,0.0297
0.0750,0.0555,48.4575,-1.1242,-0.0100,48.6998,-0.9876,0.0157,0.0298
0.0750,0.0556,48.5575,-1.1237,-0.0089,48.7998,-0.9860,0.0167,0.0298
0.0751,0.0556,48.6575,-1.1231,-0.0078,48.8998,-0.9843,0.0177,0.0298
0.0751,0.0556,48.7575,-1.1223,-0.0066,48.9998,-0.9825,0.0186,0.0298
0.0752,0.0557,48.8576,-1.1215,-0.0055,49.0998,-0.9805,0.0196,0.0298
0.0752,0.0557,48.9576,-1.1206,-0.0044,49.1998,-0.9785,0.0206,0.0298
0.0752,0.0557,49.0576,-1.1195,-0.0033,49.2998,-0.9764,0.0216,0.0298
0.0752,0.0557,49.1576,-1.1183,-0.0022,49.3998,-0.9742,0.0226,0.0298
0.0752,0.0557,49.2576,-1.1170,-0.0011,49.4998,-0.9719,0.0235,0.0298
0.0752,0.0557,49.3576,-1.1156,0.0000,49.5998,-0.9695,0.0245,0.0298
0.0752,0.0557,49.4576,-1.1141,0.0011,49.6998,-0.9670,0.0255,0.0298
0.0752,0.0557,49.5576,-1.1125,0.0023,49.7998,-0.9644,0.0264,0.0298
0.0752,0.0557,49.6576,-1.1108,0.0034,49.8998,-0.9617,0.0274,0.0298
0.0752,0.0557,49.7576,-1.1089,0.0045,49.9998,-0.9589,0.0284,0.0297
0.0751,0.0556,49.8576,-1.1070,0.0056,50.0998,-0.9560,0.0293,0.0297
0.0751,0.0556,49.9575,-1.1049,0.0067,50.1998,-0.9531,0.0303,0.0297
0.0750,0.0556,50.0575,-1.1027,0.0078,50.2998,-0.9500,0.0312,0.0297
0.0750,0.0555,50.1575,-1.1005,0.0089,50.3998,-0.9468,0.0322,0.0296
0.0749,0.0555,50.2575,-1.0981,0.0100,50.4998,-0.9436,0.0331,0.0296
0.0748,0.0554,50.3575,-1.0956,0.0112,50.5998,-0.9402,0.0341,0.0296
0.0747,0.0554,50.4575,-1.0930,0.0123,50.6998,-0.9367,0.0350,0.0295
0.0746,0.0553,50.5574,-1.0902,0.0134,50.7998,-0.9332,0.0359,0.0295
0.0745,0.0552,50.6574,-1.0874,0.0145,50.8998,-0.9296,0.0369,0.0294
0.0744,0.0551,50.7574,-1.0845,0.0156,50.9998,-0.9258,0.0378,0.0294
0.0743,0.0551,50.8573,-1.0814,0.0167,51.0998,-0.9220,0.0387,0.0293
0.0742,0.0550,50.9573,-1.0783,0.0178,51.1998,-0.9181,0.0396,0.0293
0.0741,0.0549,51.0573,-1.0750,0.0189,51.2998,-0.9141,0.0405,0.0292
0.0739,0.0548,51.1572,-1.0716,0.0200,51.3998,-0.9100,0.0414,0.0292
0.0738,0.0547,51.2572,-1.0682,0.0211,51.4998,-0.9058,0.0424,0.0291
0.0736,0.0545,51.3571,-1.0646,0.0222,51.5998,-0.9015,0.0433,0.0290
0.0735,0.0544,51.4570,-1.0609,0.0233,51.6998,-0.8971,0.0441,0.0290
0.0733,0.0543,51.5570,-1.0571,0.0244,51.7998,-0.8927,0.0450,0.0289
0.0731,0.0542,51.6569,-1.0532,0.0254,51.8998,-0.8881,0.0459,0.0288
0.0729,0.0540,51.7569,-1.0492,0.0265,51.9998,-0.8835,0.0468,0.0287
0.0728,0.0539,51.8568,-1.0451,0.0276,52.0998,-0.8787,0.0477,0.0286
0.0726,0.0538,51.9567,-1.0409,0.0287,52.1998,-0.8739,0.0486,0.0286
0.0723,0.0536,52.0566,-1.0365,0.0298,52.2998,-0.8690,0.0494,0.0285
0.0721,0.0535,52.1565,-1.0321,0.0308,52.3998,-0.8640,0.0503,0.0284
0.0719,0.0533,52.2564,-1.0276,0.0319,52.4998,-0.8589,0.0512,0.0283
0.0717,0.0531,52.3563,-1.0230,0.0330,52.5998,-0.8538,0.0520,0.0282
0.0715,0.0530,52.4562,-1.0182,0.0340,52.6998,-0.8485,0.0529,0.0281
0.0712,0.0528,52.5561,-1.0134,0.0351,52.7998,-0.8432,0.0537,0.0280
0.0710,0.0526,52.6560,-1.0085,0.0361,52.8998,-0.8378,0.0545,0.0279
0.0707,0.0524,52.7559,-1.0034,0.0372,52.9998,-0.8323,0.0554,0.0278
0.0705,0.0522,52.8558,-0.9983,0.0382,53.0998,-0.8267,0.0562,0.0277
0.0702,0.0520,52.9557,-0.9931,0.0393,53.1998,-0.8210,0.0570,0.0276
0.0699,0.0518,53.0555,-0.9878,0.0403,53.2998,-0.8153,0.0578,0.0274
0.0696,0.0516,53.1554,-0.9823,0.0414,53.3998,-0.8094,0.0587,0.0273
0.0693,0.0514,53.2552,-0.9768,0.0424,53.4998,-0.8035,0.0595,0.0272
0.0690,0.0512,53.3551,-0.9712,0.0434,53.5998,-0.7975,0.0603,0.0271
0.0687,0.0509,53.4549,-0.9655,0.0444,53.6998,-0.7915,0.0610,0.0270
0.0684,0.0507,53.5548,-0.9596,0.0455,53.7998,-0.7853,0.0618,0.0268
0.0681,0.0505,53.6546,-0.9537,0.0465,53.8997,-0.7791,0.0626,0.0267
0.0678,0.0502,53.7544,-0.9477,0.0475,53.9997,-0.7728,0.0634,0.0266
0.0674,0.0500,53.8543,-0.9416,0.0485,54.0997,-0.7664,0.0641,0.0264
0.0671,0.0497,53.9541,-0.9354,0.0495,54.1997,-0.7599,0.0649,0.0263
0.0668,0.0495,54.0539,-0.9291,0.0505,54.2997,-0.7534,0.0657,0.0261
0.0664,0.0492,54.1537,-0.9228,0.0515,54.3997,-0.7468,0.0664,0.0260
0.0660,0.0490,54.2535,-0.9163,0.0525,54.4997,-0.7401,0.0671,0.0258
0.0657,0.0487,54.3533,-0.9097,0.0534,54.5997,-0.7333,0.0679,0.0257
0.0653,0.0484,54.4531,-0.9031,0.0544,54.6997,-0.7265,0.0686,0.0255
0.0649,0.0481,54.5529,-0.8963,0.0554,54.7997,-0.7196,0.0693,0.0254
0.0645,0.0478,54.6526,-0.8895,0.0563,54.8997,-0.7126,0.0700,0.0252
0.0641,0.0476,54.7524,-0.8826,0.0573,54.9997,-0.7056,0.0707,0.0251
0.0637,0.0473,54.8522,-0.8756,0.0583,55.0997,-0.6984,0.0714,0.0249
0.0633,0.0470,54.9519,-0.8685,0.0592,55.1997,-0.6912,0.0721,0.0247
0.0629,0.0467,55.0517,-0.8613,0.0601,55.2997,-0.6840,0.0728,0.0246
0.0625,0.0464,55.1514,-0.8540,0.0611,55.3997,-0.6767,0.0735,0.0244
0.0621,0.0460,55.2512,-0.8467,0.0620,55.4997,-0.6693,0.0742,0.0242
0.0617,0.0457,55.3509,-0.8392,0.0629,55.5997,-0.6618,0.0748,0.0240
0.0612,0.0454,55.4506,-0.8317,0.0638,55.6997,-0.6543,0.0755,0.0239
0.0608,0.0451,55.5503,-0.8241,0.0647,55.7997,-0.6467,0.0761,0.0237
0.0603,0.0447,55.6500,-0.8164,0.0656,55.8997,-0.6390,0.0768,0.0235
0.0599,0.0444,55.7497,-0.8087,0.0665,55.9997,-0.6313,0.0774,0.0233
0.0594,0.0441,55.8494,-0.8008,0.0674,56.0997,-0.6235,0.0780,0.0231
0.0590,0.0437,55.9491,-0.7929,0.0683,56.1997,-0.6157,0.0786,0.0229
0.0585,0.0434,56.0488,-0.7849,0.0692,56.2997,-0.6077,0.0792,0.0227
0.0580,0.0430,56.1485,-0.7768,0.0700,56.3997,-0.5998,0.0798,0.0225
0.0575,0.0427,56.2482,-0.7687,0.0709,56.4997,-0.5917,0.0804,0.0224
0.0570,0.0423,56.3478,-0.7604,0.0718,56.5997,-0.5836,0.0810,0.0222
0.0565,0.0419,56.4475,-0.7521,0.0726,56.6997,-0.5755,0.0816,0.0220
0.0560,0.0416,56.5472,-0.7438,0.0734,56.7997,-0.5673,0.0822,0.0217
0.0555,0.0412,56.6468,-0.7353,0.0743,56.8997,-0.5590,0.0827,0.0215
0.0550,0.0408,56.7465,-0.7268,0.0751,56.9997,-0.5507,0.0833,0.0213
0.0545,0.0404,56.8461,-0.7182,0.0759,57.0997,-0.5423,0.0838,0.0211
0.0540,0.0400,56.9457,-0.7095,0.0767,57.1997,-0.5339,0.0844,0.0209
