v,omega,x,y,phi,xr,yr,phir,delta
0.0452,0.0335,57.0641,-0.5799,0.0766,57.2997,-0.5254,0.0849,0.0174
0.0447,0.0331,57.1637,-0.5714,0.0772,57.3997,-0.5169,0.0854,0.0172
0.0441,0.0328,57.2633,-0.5628,0.0779,57.4997,-0.5083,0.0859,0.0170
0.0436,0.0324,57.3630,-0.5541,0.0786,57.5997,-0.4997,0.0864,0.0168
0.0431,0.0320,57.4626,-0.5454,0.0792,57.6997,-0.4910,0.0869,0.0166
0.0425,0.0316,57.5622,-0.5366,0.0798,57.7997,-0.4822,0.0874,0.0164
0.0420,0.0312,57.6618,-0.5278,0.0805,57.8997,-0.4735,0.0879,0.0161
0.0414,0.0308,57.7614,-0.5189,0.0811,57.9997,-0.4646,0.0883,0.0159
0.0409,0.0303,57.8610,-0.5100,0.0817,58.0997,-0.4558,0.0888,0.0157
0.0403,0.0299,57.9606,-0.5010,0.0823,58.1997,-0.4468,0.0892,0.0155
0.0397,0.0295,58.0602,-0.4920,0.0829,58.2997,-0.4379,0.0897,0.0152
0.0392,0.0291,58.1598,-0.4829,0.0835,58.3997,-0.4288,0.0901,0.0150
0.0386,0.0287,58.2594,-0.4738,0.0841,58.4997,-0.4198,0.0905,0.0148
0.0380,0.0282,58.3590,-0.4647,0.0847,58.5997,-0.4107,0.0909,0.0146
0.0375,0.0278,58.4586,-0.4554,0.0852,58.6997,-0.4016,0.0913,0.0143
0.0369,0.0274,58.5581,-0.4462,0.0858,58.7997,-0.3924,0.0917,0.0141
0.0363,0.0270,58.6577,-0.4369,0.0863,58.8997,-0.3832,0.0921,0.0139
0.0357,0.0265,58.7573,-0.4275,0.0869,58.9997,-0.3739,0.0925,0.0136
0.0351,0.0261,58.8568,-0.4181,0.0874,59.0997,-0.3646,0.0928,0.0134
0.0345,0.0256,58.9564,-0.4087,0.0879,59.1997,-0.3553,0.0932,0.0131
0.0339,0.0252,59.0559,-0.3992,0.0884,59.2997,-0.3459,0.0936,0.0129
0.0333,0.0248,59.1555,-0.3897,0.0889,59.3997,-0.3365,0.0939,0.0127
0.0327,0.0243,59.2550,-0.3802,0.0894,59.4997,-0.3271,0.0942,0.0124
0.0321,0.0239,59.3546,-0.3706,0.0899,59.5997,-0.3176,0.0945,0.0122
0.0315,0.0234,59.4541,-0.3610,0.0904,59.6997,-0.3081,0.0948,0.0119
0.0309,0.0230,59.5536,-0.3513,0.0909,59.7997,-0.2986,0.0951,0.0117
0.0303,0.0225,59.6532,-0.3417,0.0913,59.8997,-0.2890,0.0954,0.0114
0.0297,0.0220,59.7527,-0.3319,0.0918,59.9997,-0.2794,0.0957,0.0112
0.0290,0.0216,59.8522,-0.3222,0.0922,60.0997,-0.2698,0.0960,0.0109
0.0284,0.0211,59.9517,-0.3124,0.0926,60.1997,-0.2602,0.0963,0.0107
0.0278,0.0207,60.0513,-0.3026,0.0931,60.2997,-0.2505,0.0965,0.0104
0.0271,0.0202,60.1508,-0.2927,0.0935,60.3997,-0.2408,0.0968,0.0102
0.0265,0.0197,60.2503,-0.2829,0.0939,60.4996,-0.2311,0.0970,0.0099
0.0259,0.0193,60.3498,-0.2729,0.0943,60.5996,-0.2214,0.0972,0.0097
0.0252,0.0188,60.4493,-0.2630,0.0947,60.6996,-0.2116,0.0974,0.0094
0.0246,0.0183,60.5488,-0.2531,0.0950,60.7996,-0.2018,0.0976,0.0092
0.0240,0.0178,60.6483,-0.2431,0.0954,60.8996,-0.1920,0.0978,0.0089
0.0233,0.0174,60.7478,-0.2331,0.0958,60.9996,-0.1822,0.0980,0.0087
0.0227,0.0169,60.8473,-0.2231,0.0961,61.0996,-0.1724,0.0982,0.0084
0.0220,0.0164,60.9468,-0.2130,0.0964,61.1996,-0.1625,0.0984,0.0081
0.0214,0.0159,61.0463,-0.2029,0.0968,61.2996,-0.1526,0.0985,0.0079
0.0207,0.0154,61.1458,-0.1929,0.0971,61.3996,-0.1427,0.0987,0.0076
0.0201,0.0150,61.2453,-0.1827,0.0974,61.4996,-0.1328,0.0988,0.0074
0.0194,0.0145,61.3448,-0.1726,0.0977,61.5996,-0.1229,0.0989,0.0071
0.0188,0.0140,61.4443,-0.1625,0.0980,61.6996,-0.1130,0.0990,0.0068
0.0181,0.0135,61.5437,-0.1523,0.0983,61.7996,-0.1030,0.0991,0.0066
0.0174,0.0130,61.6432,-0.1422,0.0985,61.8996,-0.0931,0.0992,0.0063
0.0168,0.0125,61.7427,-0.1320,0.0988,61.9996,-0.0831,0.0993,0.0061
0.0161,0.0120,61.8422,-0.1218,0.0990,62.0996,-0.0732,0.0994,0.0058
0.0154,0.0115,61.9417,-0.1116,0.0993,62.1996,-0.0632,0.0995,0.0055
0.0148,0.0110,62.0411,-0.1013,0.0995,62.2996,-0.0532,0.0995,0.0053
0.0141,0.0105,62.1406,-0.0911,0.0997,62.3996,-0.0432,0.0996,0.0050
0.0134,0.0100,62.2401,-0.0809,0.1000,62.4996,-0.0332,0.0996,0.0047
0.0128,0.0095,62.3396,-0.0706,0.1002,62.5996,-0.0232,0.0996,0.0045
0.0121,0.0090,62.4390,-0.0604,0.1003,62.6996,-0.0132,0.0997,0.0042
0.0114,0.0086,62.5385,-0.0501,0.1005,62.7996,-0.0032,0.0997,0.0039
0.0108,0.0081,62.6380,-0.0399,0.1007,62.8996,0.0068,0.0997,0.0037
0.0101,0.0076,62.7375,-0.0296,0.1009,62.9996,0.0168,0.0997,0.0034
0.0094,0.0071,62.8369,-0.0193,0.1010,63.0996,0.0268,0.0996,0.0031
0.0087,0.0066,62.9364,-0.0091,0.1011,63.1996,0.0368,0.0996,0.0029
0.0080,0.0061,63.0359,0.0012,0.1013,63.2996,0.0468,0.0996,0.0026
0.0074,0.0055,63.1353,0.0115,0.1014,63.3996,0.0567,0.0995,0.0023
0.0067,0.0050,63.2348,0.0218,0.1015,63.4996,0.0667,0.0994,0.0020
0.0060,0.0045,63.3343,0.0320,0.1016,63.5996,0.0767,0.0994,0.0018
0.0053,0.0040,63.4338,0.0423,0.1017,63.6996,0.0867,0.0993,0.0015
0.0047,0.0035,63.5332,0.0525,0.1018,63.7996,0.0966,0.0992,0.0012
0.0040,0.0030,63.6327,0.0628,0.1019,63.8996,0.1066,0.0991,0.0010
0.0033,0.0025,63.7322,0.0730,0.1019,63.9996,0.1165,0.0990,0.0007
0.0026,0.0020,63.8316,0.0833,0.1020,64.0996,0.1264,0.0989,0.0004
0.0019,0.0015,63.9311,0.0935,0.1020,64.1996,0.1363,0.0987,0.0002
0.0013,0.0010,64.0306,0.1037,0.1020,64.2996,0.1462,0.0986,-0.0001
0.0006,0.0005,64.1301,0.1140,0.1021,64.3996,0.1561,0.0985,-0.0004
-0.0001,0.0000,64.2296,0.1241,0.1021,64.4996,0.1660,0.0983,-0.0006
-0.0008,-0.0005,64.3290,0.1343,0.1021,64.5996,0.1759,0.0981,-0.0009
-0.0015,-0.0010,64.4285,0.1445,0.1021,64.6996,0.1857,0.0979,-0.0012
-0.0022,-0.0015,64.5280,0.1547,0.1020,64.7996,0.1955,0.0978,-0.0015
-0.0028,-0.0020,64.6275,0.1648,0.1020,64.8996,0.2053,0.0976,-0.0017
-0.0035,-0.0025,64.7270,0.1749,0.1020,64.9996,0.2151,0.0974,-0.0020
-0.0042,-0.0030,64.8265,0.1850,0.1019,65.0996,0.2248,0.0971,-0.0023
-0.0049,-0.0035,64.9259,0.1951,0.1019,65.1996,0.2346,0.0969,-0.0025
-0.0055,-0.0040,65.0254,0.2052,0.1018,65.2996,0.2443,0.0967,-0.0028
-0.0062,-0.0045,65.1249,0.2153,0.1017,65.3996,0.2540,0.0964,-0.0031
-0.0069,-0.0050,65.2244,0.2253,0.1016,65.4996,0.2636,0.0962,-0.0033
-0.0076,-0.0055,65.3239,0.2353,0.1015,65.5996,0.2733,0.0959,-0.0036
-0.0083,-0.0060,65.4234,0.2453,0.1014,65.6996,0.2829,0.0956,-0.0039
-0.0089,-0.0065,65.5229,0.2552,0.1013,65.7996,0.2924,0.0953,-0.0041
-0.0096,-0.0070,65.6224,0.2652,0.1012,65.8996,0.3020,0.0950,-0.0044
-0.0103,-0.0075,65.7219,0.2751,0.1010,65.9996,0.3115,0.0947,-0.0047
-0.0109,-0.0080,65.8215,0.2850,0.1009,66.0996,0.3210,0.0944,-0.0049
-0.0116,-0.0085,65.9210,0.2948,0.1007,66.1996,0.3304,0.0941,-0.0052
-0.0123,-0.0090,66.0205,0.3046,0.1005,66.2996,0.3399,0.0938,-0.0055
-0.0130,-0.0095,66.1200,0.3144,0.1004,66.3996,0.3493,0.0934,-0.0057
-0.0136,-0.0100,66.2195,0.3242,0.1002,66.4996,0.3586,0.0931,-0.0060
-0.0143,-0.0105,66.3191,0.3339,0.1000,66.5996,0.3679,0.0927,-0.0063
-0.0150,-0.0110,66.4186,0.3436,0.0998,66.6996,0.3772,0.0923,-0.0065
-0.0156,-0.0115,66.5181,0.3533,0.0995,66.7996,0.3864,0.0920,-0.0068
-0.0163,-0.0120,66.6176,0.3629,0.0993,66.8996,0.3956,0.0916,-0.0070
-0.0169,-0.0125,66.7172,0.3725,0.0991,66.9995,0.4048,0.0912,-0.0073
-0.0176,-0.0129,66.8167,0.3820,0.0988,67.0995,0.4139,0.0908,-0.0076
-0.0183,-0.0134,66.9163,0.3916,0.0986,67.1995,0.4230,0.0904,-0.0078
-0.0189,-0.0139,67.0158,0.4010,0.0983,67.2995,0.4321,0.0899,-0.0081
-0.0196,-0.0144,67.1154,0.4105,0.0980,67.3995,0.4411,0.0895,-0.0083
-0.0202,-0.0149,67.2149,0.4199,0.0977,67.4995,0.4500,0.0891,-0.0086
-0.0209,-0.0154,67.3145,0.4292,0.0974,67.5995,0.4589,0.0886,-0.0088
-0.0215,-0.0158,67.4141,0.4385,0.0971,67.6995,0.4678,0.0882,-0.0091
-0.0222,-0.0163,67.5136,0.4478,0.0968,67.7995,0.4766,0.0877,-0.0094
-0.0228,-0.0168,67.6132,0.4570,0.0965,67.8995,0.4854,0.0872,-0.0096
-0.0234,-0.0173,67.7128,0.4662,0.0961,67.9995,0.4941,0.0867,-0.0099
-0.0241,-0.0177,67.8124,0.4753,0.0958,68.0995,0.5027,0.0862,-0.0101
-0.0247,-0.0182,67.9120,0.4844,0.0954,68.1995,0.5114,0.0857,-0.0104
-0.0253,-0.0187,68.0116,0.4935,0.0951,68.2995,0.5199,0.0852,-0.0106
-0.0260,-0.0192,68.1112,0.5024,0.0947,68.3995,0.5284,0.0847,-0.0109
-0.0266,-0.0196,68.2108,0.5114,0.0943,68.4995,0.5369,0.0842,-0.0111
-0.0272,-0.0201,68.3104,0.5203,0.0939,68.5995,0.5453,0.0836,-0.0113
-0.0279,-0.0205,68.4100,0.5291,0.0935,68.6995,0.5537,0.0831,-0.0116
-0.0285,-0.0210,68.5096,0.5379,0.0931,68.7995,0.5620,0.0825,-0.0118
-0.0291,-0.0215,68.6092,0.5466,0.0927,68.8995,0.5702,0.0820,-0.0121
-0.0297,-0.0219,68.7088,0.5553,0.0923,68.9995,0.5784,0.0814,-0.0123
-0.0303,-0.0224,68.8085,0.5639,0.0918,69.0995,0.5865,0.0808,-0.0126
-0.0309,-0.0228,68.9081,0.5725,0.0914,69.1995,0.5946,0.0802,-0.0128
-0.0315,-0.0233,69.0077,0.5810,0.0909,69.2995,0.6026,0.0796,-0.0130
-0.0321,-0.0237,69.1074,0.5894,0.0905,69.3995,0.6106,0.0790,-0.0133
-0.0327,-0.0242,69.2070,0.5978,0.0900,69.4995,0.6184,0.0784,-0.0135
-0.0333,-0.0246,69.3067,0.6062,0.0895,69.5995,0.6263,0.0778,-0.0137
-0.0339,-0.0251,69.4063,0.6144,0.0890,69.6995,0.6340,0.0772,-0.0140
-0.0345,-0.0255,69.5060,0.6226,0.0885,69.7995,0.6417,0.0765,-0.0142
-0.0351,-0.0259,69.6057,0.6308,0.0880,69.8995,0.6494,0.0759,-0.0144
-0.0357,-0.0264,69.7054,0.6389,0.0875,69.9995,0.6569,0.0753,-0.0147
-0.0363,-0.0268,69.8050,0.6469,0.0869,70.0995,0.6645,0.0746,-0.0149
-0.0369,-0.0272,69.9047,0.6549,0.0864,70.1995,0.6719,0.0739,-0.0151
-0.0374,-0.0276,70.0044,0.6628,0.0859,70.2995,0.6793,0.0733,-0.0153
-0.0380,-0.0281,70.1041,0.6706,0.0853,70.3995,0.6866,0.0726,-0.0156
-0.0386,-0.0285,70.2038,0.6784,0.0847,70.4995,0.6938,0.0719,-0.0158
-0.0391,-0.0289,70.3035,0.6861,0.0842,70.5995,0.7010,0.0712,-0.0160
-0.0397,-0.0293,70.4032,0.6937,0.0836,70.6995,0.7081,0.0705,-0.0162
-0.0403,-0.0297,70.5029,0.7012,0.0830,70.7995,0.7151,0.0698,-0.0164
-0.0408,-0.0301,70.6027,0.7087,0.0824,70.8995,0.7221,0.0691,-0.0167
-0.0414,-0.0306,70.7024,0.7162,0.0818,70.9995,0.7289,0.0684,-0.0169
-0.0419,-0.0310,70.8021,0.7235,0.0812,71.0995,0.7357,0.0676,-0.0171
-0.0424,-0.0314,70.9019,0.7308,0.0806,71.1995,0.7425,0.0669,-0.0173
-0.0430,-0.0318,71.0016,0.7380,0.0800,71.2995,0.7491,0.0661,-0.0175
-0.0435,-0.0322,71.1014,0.7451,0.0793,71.3995,0.7557,0.0654,-0.0177
-0.0440,-0.0325,71.2011,0.7522,0.0787,71.4995,0.7622,0.0646,-0.0179
-0.0446,-0.0329,71.3009,0.7592,0.0780,71.5995,0.7687,0.0639,-0.0181
-0.0451,-0.0333,71.4006,0.7661,0.0774,71.6995,0.7750,0.0631,-0.0183
-0.0456,-0.0337,71.5004,0.7729,0.0767,71.7995,0.7813,0.0623,-0.0185
-0.0461,-0.0341,71.6002,0.7796,0.0760,71.8995,0.7875,0.0616,-0.0187
-0.0466,-0.0345,71.7000,0.7863,0.0754,71.9995,0.7936,0.0608,-0.0189
-0.0471,-0.0348,71.7997,0.7929,0.0747,72.0995,0.7997,0.0600,-0.0191
-0.0476,-0.0352,71.8995,0.7994,0.0740,72.1995,0.8056,0.0592,-0.0193
-0.0481,-0.0356,71.9993,0.8059,0.0733,72.2995,0.8115,0.0584,-0.0195
-0.0486,-0.0359,72.0991,0.8122,0.0725,72.3995,0.8173,0.0576,-0.0197
-0.0491,-0.0363,72.1989,0.8185,0.0718,72.4995,0.8231,0.0567,-0.0199
-0.0496,-0.0366,72.2988,0.8247,0.0711,72.5995,0.8287,0.0559,-0.0201
-0.0500,-0.0370,72.3986,0.8308,0.0704,72.6995,0.8342,0.0551,-0.0202
-0.0505,-0.0373,72.4984,0.8369,0.0696,72.7995,0.8397,0.0542,-0.0204
-0.0510,-0.0377,72.5982,0.8428,0.0689,72.8995,0.8451,0.0534,-0.0206
-0.0514,-0.0380,72.6981,0.8487,0.0681,72.9995,0.8504,0.0526,-0.0208
-0.0519,-0.0384,72.7979,0.8545,0.0674,73.0995,0.8556,0.0517,-0.0210
-0.0523,-0.0387,72.8977,0.8602,0.0666,73.1995,0.8608,0.0509,-0.0211
-0.0528,-0.0390,72.9976,0.8658,0.0658,73.2995,0.8658,0.0500,-0.0213
-0.0532,-0.0393,73.0974,0.8713,0.0651,73.3995,0.8708,0.0491,-0.0215
-0.0536,-0.0397,73.1973,0.8767,0.0643,73.4995,0.8756,0.0483,-0.0216
-0.0541,-0.0400,73.2972,0.8821,0.0635,73.5994,0.8804,0.0474,-0.0218
-0.0545,-0.0403,73.3970,0.8873,0.0627,73.6994,0.8851,0.0465,-0.0220
-0.0549,-0.0406,73.4969,0.8925,0.0619,73.7994,0.8897,0.0456,-0.0221
-0.0553,-0.0409,73.5968,0.8976,0.0611,73.8994,0.8943,0.0447,-0.0223
-0.0557,-0.0412,73.6967,0.9026,0.0602,73.9994,0.8987,0.0438,-0.0224
-0.0561,-0.0415,73.7965,0.9075,0.0594,74.0994,0.9030,0.0429,-0.0226
-0.0565,-0.0418,73.8964,0.9123,0.0586,74.1994,0.9073,0.0420,-0.0227
-0.0569,-0.0421,73.9963,0.9171,0.0577,74.2994,0.9114,0.0411,-0.0229
-0.0573,-0.0424,74.0962,0.9217,0.0569,74.3994,0.9155,0.0402,-0.0230
-0.0577,-0.0427,74.1961,0.9262,0.0561,74.4994,0.9195,0.0393,-0.0232
-0.0581,-0.0429,74.2960,0.9307,0.0552,74.5994,0.9234,0.0384,-0.0233
-0.0584,-0.0432,74.3960,0.9350,0.0543,74.6994,0.9272,0.0374,-0.0235
-0.0588,-0.0435,74.4959,0.9393,0.0535,74.7994,0.9309,0.0365,-0.0236
-0.0591,-0.0438,74.5958,0.9435,0.0526,74.8994,0.9345,0.0356,-0.0237
-0.0595,-0.0440,74.6957,0.9476,0.0517,74.9994,0.9380,0.0347,-0.0239
-0.0598,-0.0443,74.7956,0.9515,0.0509,75.0994,0.9414,0.0337,-0.0240
-0.0602,-0.0445,74.8956,0.9554,0.0500,75.1994,0.9447,0.0328,-0.0241
-0.0605,-0.0448,74.9955,0.9592,0.0491,75.2994,0.9480,0.0318,-0.0243
-0.0608,-0.0450,75.0954,0.9629,0.0482,75.3994,0.9511,0.0309,-0.0244
-0.0612,-0.0453,75.1954,0.9665,0.0473,75.4994,0.9541,0.0299,-0.0245
-0.0615,-0.0455,75.2953,0.9700,0.0464,75.5994,0.9571,0.0290,-0.0246
-0.0618,-0.0457,75.3953,0.9734,0.0455,75.6994,0.9599,0.0280,-0.0247
-0.0621,-0.0459,75.4952,0.9767,0.0446,75.7994,0.9627,0.0271,-0.0249
-0.0624,-0.0462,75.5952,0.9800,0.0436,75.8994,0.9653,0.0261,-0.0250
-0.0627,-0.0464,75.6951,0.9831,0.0427,75.9994,0.9679,0.0251,-0.0251
-0.0630,-0.0466,75.7951,0.9861,0.0418,76.0994,0.9704,0.0242,-0.0252
-0.0632,-0.0468,75.8951,0.9890,0.0409,76.1994,0.9727,0.0232,-0.0253
-0.0635,-0.0470,75.9950,0.9918,0.0399,76.2994,0.9750,0.0222,-0.0254
-0.0638,-0.0472,76.0950,0.9945,0.0390,76.3994,0.9772,0.0212,-0.0255
-0.0640,-0.0474,76.1950,0.9972,0.0380,76.4994,0.9793,0.0203,-0.0256
-0.0643,-0.0476,76.2950,0.9997,0.0371,76.5994,0.9812,0.0193,-0.0257
-0.0645,-0.0478,76.3949,1.0021,0.0361,76.6994,0.9831,0.0183,-0.0258
-0.0648,-0.0479,76.4949,1.0044,0.0352,76.7994,0.9849,0.0173,-0.0259
-0.0650,-0.0481,76.5949,1.0067,0.0342,76.8994,0.9866,0.0163,-0.0260
-0.0652,-0.0483,76.6949,1.0088,0.0333,76.9994,0.9882,0.0153,-0.0260
-0.0655,-0.0484,76.7949,1.0108,0.0323,77.0994,0.9896,0.0144,-0.0261
-0.0657,-0.0486,76.8949,1.0127,0.0313,77.1994,0.9910,0.0134,-0.0262
-0.0659,-0.0488,76.9949,1.0145,0.0303,77.2994,0.9923,0.0124,-0.0263
-0.0661,-0.0489,77.0949,1.0163,0.0294,77.3994,0.9935,0.0114,-0.0264
-0.0663,-0.0491,77.1949,1.0179,0.0284,77.4994,0.9946,0.0104,-0.0264
-0.0665,-0.0492,77.2949,1.0194,0.0274,77.5994,0.9956,0.0094,-0.0265
-0.0666,-0.0493,77.3949,1.0208,0.0264,77.6994,0.9965,0.0084,-0.0266
-0.0668,-0.0495,77.4949,1.0221,0.0254,77.7994,0.9973,0.0074,-0.0266
-0.0670,-0.0496,77.5949,1.0233,0.0245,77.8994,0.9979,0.0064,-0.0267
-0.0671,-0.0497,77.6949,1.0244,0.0235,77.9994,0.9985,0.0054,-0.0267
-0.0673,-0.0498,77.7949,1.0254,0.0225,78.0994,0.9990,0.0044,-0.0268
-0.0674,-0.0499,77.8949,1.0263,0.0215,78.1994,0.9994,0.0034,-0.0268
-0.0676,-0.0500,77.9949,1.0271,0.0205,78.2994,0.9997,0.0024,-0.0269
-0.0677,-0.0501,78.0949,1.0278,0.0195,78.3994,0.9999,0.0014,-0.0269
-0.0678,-0.0502,78.1949,1.0284,0.0185,78.4994,1.0000,0.0004,-0.0270
-0.0680,-0.0503,78.2949,1.0289,0.0175,78.5994,1.0000,-0.0006,-0.0270
-0.0681,-0.0504,78.3949,1.0293,0.0165,78.6994,0.9999,-0.0016,-0.0271
-0.0682,-0.0505,78.4949,1.0296,0.0155,78.7994,0.9997,-0.0026,-0.0271
-0.0683,-0.0505,78.5949,1.0298,0.0144,78.8994,0.9994,-0.0036,-0.0271
-0.0684,-0.0506,78.6949,1.0298,0.0134,78.9994,0.9989,-0.0046,-0.0272
-0.0684,-0.0507,78.7949,1.0298,0.0124,79.0994,0.9984,-0.0056,-0.0272
-0.0685,-0.0507,78.8949,1.0297,0.0114,79.1994,0.9978,-0.0066,-0.0272
-0.0686,-0.0508,78.9950,1.0295,0.0104,79.2994,0.9971,-0.0076,-0.0272
-0.0687,-0.0508,79.0950,1.0291,0.0094,79.3994,0.9963,-0.0086,-0.0273
-0.0687,-0.0509,79.1950,1.0287,0.0084,79.4994,0.9954,-0.0096,-0.0273
-0.0688,-0.0509,79.2950,1.0282,0.0073,79.5994,0.9944,-0.0106,-0.0273
-0.0688,-0.0510,79.3950,1.0275,0.0063,79.6994,0.9933,-0.0116,-0.0273
-0.0688,-0.0510,79.4950,1.0268,0.0053,79.7994,0.9921,-0.0126,-0.0273
-0.0689,-0.0510,79.5950,1.0259,0.0043,79.8994,0.9908,-0.0136,-0.0273
-0.0689,-0.0510,79.6950,1.0250,0.0033,79.9994,0.9894,-0.0145,-0.0273
-0.0689,-0.0510,79.7950,1.0239,0.0022,80.0993,0.9879,-0.0155,-0.0273
-0.0689,-0.0510,79.8950,1.0228,0.0012,80.1993,0.9863,-0.0165,-0.0273
-0.0689,-0.0510,79.9950,1.0215,0.0002,80.2993,0.9846,-0.0175,-0.0273
-0.0689,-0.0510,80.0950,1.0202,-0.0008,80.3993,0.9828,-0.0185,-0.0273
-0.0689,-0.0510,80.1950,1.0187,-0.0018,80.4993,0.9809,-0.0195,-0.0273
-0.0689,-0.0510,80.2950,1.0171,-0.0029,80.5993,0.9789,-0.0204,-0.0273
-0.0689,-0.0510,80.3950,1.0155,-0.0039,80.6993,0.9768,-0.0214,-0.0273
-0.0688,-0.0510,80.4950,1.0137,-0.0049,80.7993,0.9746,-0.0224,-0.0272
-0.0688,-0.0509,80.5950,1.0118,-0.0059,80.8993,0.9723,-0.0234,-0.0272
-0.0687,-0.0509,80.6950,1.0099,-0.0069,80.9993,0.9699,-0.0243,-0.0272
-0.0687,-0.0509,80.7950,1.0078,-0.0080,81.0993,0.9674,-0.0253,-0.0272
-0.0686,-0.0508,80.8950,1.0056,-0.0090,81.1993,0.9648,-0.0263,-0.0271
-0.0685,-0.0508,80.9949,1.0034,-0.0100,81.2993,0.9622,-0.0272,-0.0271
-0.0685,-0.0507,81.0949,1.0010,-0.0110,81.3993,0.9594,-0.0282,-0.0271
-0.0684,-0.0507,81.1949,0.9985,-0.0120,81.4993,0.9565,-0.0292,-0.0270
-0.0683,-0.0506,81.2949,0.9960,-0.0130,81.5993,0.9536,-0.0301,-0.0270
-0.0682,-0.0505,81.3949,0.9933,-0.0140,81.6993,0.9505,-0.0311,-0.0269
-0.0681,-0.0504,81.4948,0.9905,-0.0151,81.7993,0.9473,-0.0320,-0.0269
-0.0680,-0.0504,81.5948,0.9877,-0.0161,81.8993,0.9441,-0.0330,-0.0268
-0.0679,-0.0503,81.6948,0.9847,-0.0171,81.9993,0.9408,-0.0339,-0.0268
-0.0677,-0.0502,81.7947,0.9816,-0.0181,82.0993,0.9373,-0.0348,-0.0267
-0.0676,-0.0501,81.8947,0.9785,-0.0191,82.1993,0.9338,-0.0358,-0.0267
-0.0675,-0.0500,81.9946,0.9752,-0.0201,82.2993,0.9302,-0.0367,-0.0266
-0.0673,-0.0499,82.0946,0.9718,-0.0211,82.3993,0.9264,-0.0376,-0.0265
-0.0672,-0.0498,82.1945,0.9684,-0.0221,82.4993,0.9226,-0.0385,-0.0265
-0.0670,-0.0496,82.2945,0.9648,-0.0231,82.5993,0.9187,-0.0395,-0.0264
-0.0668,-0.0495,82.3944,0.9612,-0.0241,82.6993,0.9147,-0.0404,-0.0263
-0.0667,-0.0494,82.4944,0.9574,-0.0251,82.7993,0.9106,-0.0413,-0.0263
-0.0665,-0.0493,82.5943,0.9536,-0.0260,82.8993,0.9065,-0.0422,-0.0262
-0.0663,-0.0491,82.6942,0.9497,-0.0270,82.9993,0.9022,-0.0431,-0.0261
-0.0661,-0.0490,82.7942,0.9456,-0.0280,83.0993,0.8978,-0.0440,-0.0260
-0.0659,-0.0488,82.8941,0.9415,-0.0290,83.1993,0.8934,-0.0449,-0.0259
-0.0657,-0.0487,82.9940,0.9373,-0.0300,83.2993,0.8889,-0.0458,-0.0258
-0.0655,-0.0485,83.0939,0.9330,-0.0309,83.3993,0.8842,-0.0467,-0.0258
-0.0653,-0.0484,83.1938,0.9286,-0.0319,83.4993,0.8795,-0.0476,-0.0257
-0.0650,-0.0482,83.2937,0.9241,-0.0329,83.5993,0.8747,-0.0484,-0.0256
-0.0648,-0.0480,83.3936,0.9195,-0.0338,83.6993,0.8698,-0.0493,-0.0255
-0.0646,-0.0479,83.4935,0.9148,-0.0348,83.7993,0.8648,-0.0502,-0.0254
-0.0643,-0.0477,83.5934,0.9101,-0.0358,83.8993,0.8598,-0.0510,-0.0253
-0.0641,-0.0475,83.6933,0.9052,-0.0367,83.9993,0.8546,-0.0519,-0.0252
-0.0638,-0.0473,83.7932,0.9002,-0.0377,84.0993,0.8494,-0.0527,-0.0250
-0.0635,-0.0471,83.8931,0.8952,-0.0386,84.1993,0.8441,-0.0536,-0.0249
-0.0633,-0.0469,83.9930,0.8901,-0.0396,84.2993,0.8387,-0.0544,-0.0248
-0.0630,-0.0467,84.0928,0.8849,-0.0405,84.3993,0.8332,-0.0552,-0.0247
-0.0627,-0.0465,84.1927,0.8795,-0.0414,84.4993,0.8276,-0.0561,-0.0246
-0.0624,-0.0463,84.2926,0.8742,-0.0424,84.5993,0.8220,-0.0569,-0.0245
-0.0621,-0.0460,84.3924,0.8687,-0.0433,84.6993,0.8162,-0.0577,-0.0243
-0.0618,-0.0458,84.4923,0.8631,-0.0442,84.7993,0.8104,-0.0585,-0.0242
-0.0615,-0.0456,84.5921,0.8574,-0.0451,84.8993,0.8045,-0.0593,-0.0241
-0.0612,-0.0454,84.6920,0.8517,-0.0460,84.9993,0.7985,-0.0601,-0.0240
-0.0609,-0.0451,84.7918,0.8459,-0.0469,85.0993,0.7925,-0.0609,-0.0238
-0.0605,-0.0449,84.8916,0.8400,-0.0478,85.1993,0.7863,-0.0617,-0.0237
-0.0602,-0.0446,84.9915,0.8340,-0.0487,85.2993,0.7801,-0.0625,-0.0236
-0.0599,-0.0444,85.0913,0.8279,-0.0496,85.3993,0.7738,-0.0633,-0.0234
-0.0595,-0.0441,85.1911,0.8218,-0.0505,85.4993,0.7674,-0.0640,-0.0233
-0.0592,-0.0439,85.2909,0.8155,-0.0514,85.5993,0.7610,-0.0648,-0.0231
-0.0588,-0.0436,85.3907,0.8092,-0.0523,85.6993,0.7545,-0.0655,-0.0230
-0.0584,-0.0433,85.4905,0.8028,-0.0532,85.7993,0.7479,-0.0663,-0.0228
-0.0581,-0.0431,85.5903,0.7963,-0.0540,85.8993,0.7412,-0.0670,-0.0227
-0.0577,-0.0428,85.6901,0.7898,-0.0549,85.9993,0.7344,-0.0678,-0.0225
-0.0573,-0.0425,85.7899,0.7831,-0.0557,86.0993,0.7276,-0.0685,-0.0224
-0.0569,-0.0422,85.8897,0.7764,-0.0566,86.1993,0.7207,-0.0692,-0.0222
